schema_version,run_id,paper_id,experiment_id,seed,round,site_id,machine_id,normalization,model_family,n_normal,n_anomaly,auroc,auprc,partial_auroc_fpr_0_1,f1_at_threshold,threshold,host,bundle_dir,algorithm,alpha,machine_type,db_level
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s3,P1,p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s3,3,30,4,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,85,93,0.9323213156230234,0.9207035165485132,0.5072738772928526,0.6845637583892618,0.6529124975204468,master,p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s3,fedavg,0.5,slider,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s3,P1,p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s3,3,30,5,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,91,88,0.8947302697302697,0.8842289990111964,0.462162837162837,0.6618705035971223,0.6172280311584473,master,p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s3,fedavg,0.5,slider,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s3,P1,p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s3,3,30,6,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,88,81,0.9379910213243546,0.9392212609498088,0.6750841750841752,0.7972027972027972,0.5404345989227295,master,p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s3,fedavg,0.5,slider,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s3,P1,p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s3,3,30,7,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,102,86,0.974122207022344,0.9702982028041116,0.8077975376196991,0.8711656441717791,0.5284405946731567,master,p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s3,fedavg,0.5,slider,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s3,P1,p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s3,3,30,8,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,71,92,0.971830985915493,0.9771090066303574,0.7796999387630128,0.8771929824561403,0.5532780289649963,master,p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s3,fedavg,0.5,slider,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s3,P1,p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s3,3,30,9,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,7,81,0.9947089947089948,0.999539847482568,0.9629629629629628,0.975,0.4600922465324402,master,p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s3,fedavg,0.5,slider,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,P1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,1,30,0,id_00;id_02;id_06,federated_train,ConvAutoencoder,20,41,0.5939024390243902,0.7290449305906049,0.0609756097560975,0.1333333333333333,0.6049033999443054,master,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,fedavg,0.5,valve,0dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,P1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,1,30,1,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,26,48,0.6073717948717948,0.6810021267167252,0.0128205128205128,0.0392156862745098,0.5702610015869141,master,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,fedavg,0.5,valve,0dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,P1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,1,30,2,id_00;id_04;id_06,federated_train,ConvAutoencoder,27,42,0.6428571428571429,0.6946276285123164,0.0758377425044091,0.0869565217391304,0.525109052658081,master,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,fedavg,0.5,valve,0dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,P1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,1,30,3,id_00;id_04;id_06,federated_train,ConvAutoencoder,59,37,0.6619331195602383,0.5468595819468158,0.0888685295464956,0.1818181818181818,0.518186092376709,master,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,fedavg,0.5,valve,0dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,P1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,1,30,4,id_00;id_02;id_04,federated_train,ConvAutoencoder,9,44,0.5277777777777778,0.8551265329055491,0.1590909090909091,0.2692307692307692,0.5693297386169434,master,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,fedavg,0.5,valve,0dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,P1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,1,30,5,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,276,59,0.5788504053058217,0.2052167776372207,0.0340211250307049,0.0533333333333333,0.5799621939659119,master,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,fedavg,0.5,valve,0dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,P1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,1,30,6,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,99,42,0.6356421356421357,0.4124061878151382,0.1111111111111111,0.2264150943396226,0.5451467633247375,master,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,fedavg,0.5,valve,0dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,P1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,1,30,7,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,59,64,0.5701800847457628,0.5678212630299351,0.0384004237288135,0.0579710144927536,0.5594882369041443,master,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,fedavg,0.5,valve,0dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,P1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,1,30,8,id_02;id_04;id_06,federated_train,ConvAutoencoder,19,48,0.5778508771929824,0.7716549098521606,0.0822368421052631,0.1851851851851851,0.5364887714385986,master,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,fedavg,0.5,valve,0dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,P1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,1,30,9,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,140,54,0.5821428571428572,0.3326643208737533,0.0925925925925925,0.1791044776119403,0.5515292882919312,master,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s1,fedavg,0.5,valve,0dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,P1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,3,30,0,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,109,31,0.7022787807043503,0.4426861178377461,0.2710861201538917,0.425531914893617,0.4698350429534912,master,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,fedavg,0.5,valve,0dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,P1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,3,30,1,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,79,62,0.5361371988566762,0.4599005847910606,0.060024499795835,0.1142857142857142,0.5728409290313721,master,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,fedavg,0.5,valve,0dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,P1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,3,30,2,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,39,51,0.6475615887380594,0.7212404202752631,0.1804927099044746,0.2903225806451613,0.5031304955482483,master,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,fedavg,0.5,valve,0dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,P1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,3,30,3,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,28,63,0.5357142857142857,0.693115953197569,0.0260770975056689,0.0597014925373134,0.5242602825164795,master,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,fedavg,0.5,valve,0dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,P1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,3,30,4,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,156,49,0.6582940868655154,0.3607624645607959,0.1310832025117739,0.21875,0.5465118885040283,master,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,fedavg,0.5,valve,0dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,P1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,3,30,5,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,13,43,0.5456171735241503,0.755655859450858,0.0286225402504472,0.0869565217391304,0.5043069124221802,master,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,fedavg,0.5,valve,0dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,P1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,3,30,6,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,19,37,0.5761024182076814,0.6824204143293353,0.0128022759601707,0.0512820512820512,0.5598703026771545,master,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,fedavg,0.5,valve,0dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,P1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,3,30,7,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,57,46,0.5774218154080855,0.4697045446401248,0.0091533180778032,0.0,0.5870600342750549,master,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,fedavg,0.5,valve,0dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,P1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,3,30,8,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,59,55,0.5879815100154083,0.5430990396402584,0.0533127889060092,0.0666666666666666,0.535230278968811,master,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,fedavg,0.5,valve,0dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,P1,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,3,30,9,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,175,42,0.6648979591836734,0.3392743697101116,0.1326530612244897,0.1785714285714285,0.5276484489440918,master,p1_norm_federated_train_fedavg_a0p5_valve_0dB_s3,fedavg,0.5,valve,0dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,0,30,0,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,60,47,0.6457446808510638,0.5356944506403672,0.0780141843971631,0.1481481481481481,0.5585976243019104,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,0,30,1,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,96,48,0.5779079861111112,0.3646887009923725,0.0377604166666666,0.037037037037037,0.5452296137809753,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,0,30,2,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,44,47,0.6852030947775629,0.6398758338880517,0.1054158607350096,0.2456140350877192,0.4722818732261657,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,0,30,3,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,186,40,0.6458333333333334,0.2460507321089801,0.0629032258064516,0.1132075471698113,0.4753990173339844,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,0,30,4,id_00;id_02;id_04,federated_train,ConvAutoencoder,51,39,0.709904474610357,0.6123310955185235,0.1563599798893916,0.25,0.4942989349365234,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,0,30,5,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,41,48,0.625,0.6270522269698486,0.0691056910569105,0.1481481481481481,0.5088677406311035,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,0,30,6,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,15,55,0.5042424242424243,0.771741634665486,0.0424242424242424,0.0350877192982456,0.7653679847717285,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,0,30,7,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,55,42,0.7298701298701299,0.5852996757185298,0.0649350649350649,0.1632653061224489,0.5049798488616943,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,0,30,8,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,79,58,0.6892186817983413,0.5538377029191346,0.1036665211697948,0.2285714285714285,0.4872988164424896,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,0,30,9,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,106,55,0.7219554030874785,0.561276012222877,0.2116638078902229,0.4155844155844156,0.4460651278495788,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s0,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,2,30,0,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,57,41,0.754813863928113,0.7043615143831812,0.2777064612751391,0.4827586206896552,0.4535455405712127,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,2,30,1,id_02;id_04;id_06,federated_train,ConvAutoencoder,31,42,0.6927803379416283,0.6945225797924579,0.0368663594470046,0.0444444444444444,0.5476903915405273,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,2,30,2,id_00;id_04;id_06,federated_train,ConvAutoencoder,154,41,0.729490022172949,0.357479886690465,0.1203674374406082,0.1509433962264151,0.4866963922977447,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,2,30,3,id_00;id_02;id_06,federated_train,ConvAutoencoder,43,37,0.6536769327467001,0.5821296623620229,0.1206788183532369,0.2608695652173913,0.4422162473201751,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,2,30,4,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,53,41,0.6424298205246204,0.526169415996899,0.0501610676484123,0.0869565217391304,0.47654989361763,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,2,30,5,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,74,57,0.6398767188240873,0.5625133799902822,0.1043148411569464,0.1791044776119403,0.4802888631820678,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,2,30,6,id_00;id_04;id_06,federated_train,ConvAutoencoder,13,47,0.7741407528641571,0.9184395542861804,0.2733224222585924,0.4761904761904761,0.4392120838165283,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,2,30,7,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,149,59,0.7099306108520077,0.4407497314509155,0.0935047207371175,0.1126760563380281,0.4893956482410431,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,2,30,8,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,115,61,0.6460441910192445,0.4465611846597406,0.0833927298645759,0.1388888888888889,0.4727855026721954,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,2,30,9,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,45,53,0.730398322851153,0.7772090455757914,0.2410901467505241,0.4225352112676056,0.457339346408844,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,4,30,0,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,54,54,0.6508916323731139,0.6601553915521091,0.1838134430727023,0.3478260869565217,0.4942260086536407,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,4,30,1,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,37,56,0.6023166023166023,0.693059305280142,0.1428571428571428,0.2424242424242424,0.4841665625572204,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,4,30,2,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,74,43,0.6816467630421119,0.5087300237899024,0.1213073538654934,0.2592592592592592,0.4914998710155487,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,4,30,3,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,46,40,0.7119565217391305,0.710548883544119,0.2706521739130435,0.4642857142857143,0.4475903213024139,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,4,30,4,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,44,49,0.8061224489795918,0.8139272528703447,0.2838589981447124,0.4477611940298507,0.4302102327346802,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,4,30,5,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,12,43,0.6104651162790697,0.8509414300577707,0.1744186046511628,0.3396226415094339,0.4551967978477478,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,4,30,6,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,73,49,0.6835336874475818,0.5513693879446836,0.1330724070450097,0.2333333333333333,0.4731524884700775,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,4,30,7,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,91,47,0.6885667523965396,0.5610298984433806,0.1636661211129296,0.2372881355932203,0.4652378857135772,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,4,30,8,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,136,53,0.6971420643729189,0.5148119380762298,0.1986681465038845,0.3098591549295774,0.4752257466316223,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,P1,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,4,30,9,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,166,45,0.7547523427041499,0.4495925750500276,0.2072289156626506,0.3125,0.4476884007453918,master,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s4,fedavg,0.5,valve,6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_m6dB_s0,P1,p1_norm_federated_train_fedavg_a0p5_valve_m6dB_s0,0,30,0,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,60,47,0.5141843971631206,0.4884310720075697,0.0886524822695035,0.1481481481481481,0.5440428853034973,master,p1_norm_federated_train_fedavg_a0p5_valve_m6dB_s0,fedavg,0.5,valve,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_m6dB_s0,P1,p1_norm_federated_train_fedavg_a0p5_valve_m6dB_s0,0,30,1,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,96,48,0.474609375,0.3278889231205263,0.0234375,0.037037037037037,0.6012524366378784,master,p1_norm_federated_train_fedavg_a0p5_valve_m6dB_s0,fedavg,0.5,valve,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_m6dB_s0,P1,p1_norm_federated_train_fedavg_a0p5_valve_m6dB_s0,0,30,2,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,44,47,0.5319148936170213,0.5191852895872097,0.0135396518375241,0.0,0.67254638671875,master,p1_norm_federated_train_fedavg_a0p5_valve_m6dB_s0,fedavg,0.5,valve,-6dB
p1-evidence-logging-v1,p1_norm_federated_train_fedavg_a0p5_valve_m6dB_s0,P1,p1_norm_federated_train_fedavg_a0p5_valve_m6dB_s0,0,30,3,id_00;id_02;id_04;id_06,federated_train,ConvAutoencoder,186,40,0.4801075268817204,0.1582465051051276,0.0271505376344086,0.0392156862745098,0.6381937265396118,master,p1_norm_federated_train_fedavg_a0p5_valve_m6dB_s0,fedavg,0.5,valve,-6dB
